id,sender,receiver,date,subject,body,label
synthetic_602,internal@company.com,user@company.com,2026-03-02,Quick note,hey Thanks for the update.,0
synthetic_603,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can you send me the doc?,0
synthetic_604,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_605,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can you send me the doc?,0
synthetic_606,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_607,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_608,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Let's catch up later.,0
synthetic_609,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Please review this.,0
synthetic_610,internal@company.com,user@company.com,2026-03-02,Quick note,"hi there Got it, thanks!",0
synthetic_611,internal@company.com,user@company.com,2026-03-02,Quick note,hello Lunch?,0
synthetic_612,internal@company.com,user@company.com,2026-03-02,Quick note,hey Can we talk?,0
synthetic_613,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Meeting at 5pm in the conference room.,0
synthetic_614,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can you send me the doc?,0
synthetic_615,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Meeting at 5pm in the conference room.,0
synthetic_616,internal@company.com,user@company.com,2026-03-02,Quick note,hey Are you coming to the meeting?,0
synthetic_617,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Lunch?,0
synthetic_618,internal@company.com,user@company.com,2026-03-02,Quick note,"hey Got it, thanks!",0
synthetic_619,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Lunch?,0
synthetic_620,internal@company.com,user@company.com,2026-03-02,Quick note,hey Rejected.,0
synthetic_621,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Approved.,0
synthetic_622,internal@company.com,user@company.com,2026-03-02,Quick note,hi there I'll be there in 10 minutes.,0
synthetic_623,internal@company.com,user@company.com,2026-03-02,Quick note,yo Rejected.,0
synthetic_624,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_625,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can we talk?,0
synthetic_626,internal@company.com,user@company.com,2026-03-02,Quick note,"yo Got it, thanks!",0
synthetic_627,internal@company.com,user@company.com,2026-03-02,Quick note,yo Wait for my signal.,0
synthetic_628,internal@company.com,user@company.com,2026-03-02,Quick note,hello Lunch?,0
synthetic_629,internal@company.com,user@company.com,2026-03-02,Quick note,hello See you later.,0
synthetic_630,internal@company.com,user@company.com,2026-03-02,Quick note,hey Thanks for the update.,0
synthetic_631,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Approved.,0
synthetic_632,internal@company.com,user@company.com,2026-03-02,Quick note,yo Please review this.,0
synthetic_633,internal@company.com,user@company.com,2026-03-02,Quick note,hey Approved.,0
synthetic_634,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_635,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_636,internal@company.com,user@company.com,2026-03-02,Quick note,yo I'll be there in 10 minutes.,0
synthetic_637,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_638,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_639,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Rejected.,0
synthetic_640,internal@company.com,user@company.com,2026-03-02,Quick note,hello Approved.,0
synthetic_641,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can you send me the doc?,0
synthetic_642,internal@company.com,user@company.com,2026-03-02,Quick note,hello Approved.,0
synthetic_643,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Let's catch up later.,0
synthetic_644,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Are you coming to the meeting?,0
synthetic_645,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_646,internal@company.com,user@company.com,2026-03-02,Quick note,hello Thanks for the update.,0
synthetic_647,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_648,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Are you coming to the meeting?,0
synthetic_649,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Thanks for the update.,0
synthetic_650,internal@company.com,user@company.com,2026-03-02,Quick note,"good morning Got it, thanks!",0
synthetic_651,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_652,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Thanks for the update.,0
synthetic_653,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Please review this.,0
synthetic_654,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_655,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_656,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? See you later.,0
synthetic_657,internal@company.com,user@company.com,2026-03-02,Quick note,good morning See you later.,0
synthetic_658,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_659,internal@company.com,user@company.com,2026-03-02,Quick note,hello See you later.,0
synthetic_660,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Wait for my signal.,0
synthetic_661,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can we talk?,0
synthetic_662,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Wait for my signal.,0
synthetic_663,internal@company.com,user@company.com,2026-03-02,Quick note,yo Thanks for the update.,0
synthetic_664,internal@company.com,user@company.com,2026-03-02,Quick note,hey Thanks for the update.,0
synthetic_665,internal@company.com,user@company.com,2026-03-02,Quick note,hey See you later.,0
synthetic_666,internal@company.com,user@company.com,2026-03-02,Quick note,hey Meeting at 5pm in the conference room.,0
synthetic_667,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can we talk?,0
synthetic_668,internal@company.com,user@company.com,2026-03-02,Quick note,hey Can we talk?,0
synthetic_669,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Lunch?,0
synthetic_670,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Approved.,0
synthetic_671,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Let's catch up later.,0
synthetic_672,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Lunch?,0
synthetic_673,internal@company.com,user@company.com,2026-03-02,Quick note,hello Rejected.,0
synthetic_674,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_675,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_676,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_677,internal@company.com,user@company.com,2026-03-02,Quick note,hey Wait for my signal.,0
synthetic_678,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_679,internal@company.com,user@company.com,2026-03-02,Quick note,yo Approved.,0
synthetic_680,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_681,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Lunch?,0
synthetic_682,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Approved.,0
synthetic_683,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Approved.,0
synthetic_684,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Are you coming to the meeting?,0
synthetic_685,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_686,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_687,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Are you coming to the meeting?,0
synthetic_688,internal@company.com,user@company.com,2026-03-02,Quick note,"good morning Got it, thanks!",0
synthetic_689,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Approved.,0
synthetic_690,internal@company.com,user@company.com,2026-03-02,Quick note,hey Thanks for the update.,0
synthetic_691,internal@company.com,user@company.com,2026-03-02,Quick note,"hi there Got it, thanks!",0
synthetic_692,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Meeting at 5pm in the conference room.,0
synthetic_693,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_694,internal@company.com,user@company.com,2026-03-02,Quick note,yo Are you coming to the meeting?,0
synthetic_695,internal@company.com,user@company.com,2026-03-02,Quick note,"good morning Got it, thanks!",0
synthetic_696,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can you send me the doc?,0
synthetic_697,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_698,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Wait for my signal.,0
synthetic_699,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Rejected.,0
synthetic_700,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can you send me the doc?,0
synthetic_701,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_702,internal@company.com,user@company.com,2026-03-02,Quick note,hey Approved.,0
synthetic_703,internal@company.com,user@company.com,2026-03-02,Quick note,"hi there Got it, thanks!",0
synthetic_704,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_705,internal@company.com,user@company.com,2026-03-02,Quick note,"how's it going? Got it, thanks!",0
synthetic_706,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_707,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_708,internal@company.com,user@company.com,2026-03-02,Quick note,yo Let's catch up later.,0
synthetic_709,internal@company.com,user@company.com,2026-03-02,Quick note,hello Meeting at 5pm in the conference room.,0
synthetic_710,internal@company.com,user@company.com,2026-03-02,Quick note,"good morning Got it, thanks!",0
synthetic_711,internal@company.com,user@company.com,2026-03-02,Quick note,hello Are you coming to the meeting?,0
synthetic_712,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can you send me the doc?,0
synthetic_713,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_714,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Lunch?,0
synthetic_715,internal@company.com,user@company.com,2026-03-02,Quick note,yo Approved.,0
synthetic_716,internal@company.com,user@company.com,2026-03-02,Quick note,hi there See you later.,0
synthetic_717,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_718,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can we talk?,0
synthetic_719,internal@company.com,user@company.com,2026-03-02,Quick note,hello Lunch?,0
synthetic_720,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_721,internal@company.com,user@company.com,2026-03-02,Quick note,good morning See you later.,0
synthetic_722,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_723,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_724,internal@company.com,user@company.com,2026-03-02,Quick note,hello Approved.,0
synthetic_725,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Let's catch up later.,0
synthetic_726,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can we talk?,0
synthetic_727,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can we talk?,0
synthetic_728,internal@company.com,user@company.com,2026-03-02,Quick note,hello Approved.,0
synthetic_729,internal@company.com,user@company.com,2026-03-02,Quick note,hello See you later.,0
synthetic_730,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_731,internal@company.com,user@company.com,2026-03-02,Quick note,hello Lunch?,0
synthetic_732,internal@company.com,user@company.com,2026-03-02,Quick note,yo Thanks for the update.,0
synthetic_733,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Approved.,0
synthetic_734,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can we talk?,0
synthetic_735,internal@company.com,user@company.com,2026-03-02,Quick note,yo Please review this.,0
synthetic_736,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Let's catch up later.,0
synthetic_737,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_738,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Thanks for the update.,0
synthetic_739,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Can we talk?,0
synthetic_740,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can you send me the doc?,0
synthetic_741,internal@company.com,user@company.com,2026-03-02,Quick note,yo Rejected.,0
synthetic_742,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_743,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Are you coming to the meeting?,0
synthetic_744,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Meeting at 5pm in the conference room.,0
synthetic_745,internal@company.com,user@company.com,2026-03-02,Quick note,hey Rejected.,0
synthetic_746,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_747,internal@company.com,user@company.com,2026-03-02,Quick note,hello Let's catch up later.,0
synthetic_748,internal@company.com,user@company.com,2026-03-02,Quick note,hi there I'll be there in 10 minutes.,0
synthetic_749,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_750,internal@company.com,user@company.com,2026-03-02,Quick note,hey Let's catch up later.,0
synthetic_751,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Approved.,0
synthetic_752,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_753,internal@company.com,user@company.com,2026-03-02,Quick note,hello Rejected.,0
synthetic_754,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Rejected.,0
synthetic_755,internal@company.com,user@company.com,2026-03-02,Quick note,yo Lunch?,0
synthetic_756,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Approved.,0
synthetic_757,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_758,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Approved.,0
synthetic_759,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_760,internal@company.com,user@company.com,2026-03-02,Quick note,yo I'll be there in 10 minutes.,0
synthetic_761,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_762,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? I'll be there in 10 minutes.,0
synthetic_763,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_764,internal@company.com,user@company.com,2026-03-02,Quick note,yo Let's catch up later.,0
synthetic_765,internal@company.com,user@company.com,2026-03-02,Quick note,hey Approved.,0
synthetic_766,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_767,internal@company.com,user@company.com,2026-03-02,Quick note,hello Let's catch up later.,0
synthetic_768,internal@company.com,user@company.com,2026-03-02,Quick note,hello Are you coming to the meeting?,0
synthetic_769,internal@company.com,user@company.com,2026-03-02,Quick note,hello Let's catch up later.,0
synthetic_770,internal@company.com,user@company.com,2026-03-02,Quick note,hey I'll be there in 10 minutes.,0
synthetic_771,internal@company.com,user@company.com,2026-03-02,Quick note,"yo Got it, thanks!",0
synthetic_772,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_773,internal@company.com,user@company.com,2026-03-02,Quick note,yo Lunch?,0
synthetic_774,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_775,internal@company.com,user@company.com,2026-03-02,Quick note,"yo Got it, thanks!",0
synthetic_776,internal@company.com,user@company.com,2026-03-02,Quick note,"hi there Got it, thanks!",0
synthetic_777,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can we talk?,0
synthetic_778,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can we talk?,0
synthetic_779,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Let's catch up later.,0
synthetic_780,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_781,internal@company.com,user@company.com,2026-03-02,Quick note,hey Are you coming to the meeting?,0
synthetic_782,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Thanks for the update.,0
synthetic_783,internal@company.com,user@company.com,2026-03-02,Quick note,hey Please review this.,0
synthetic_784,internal@company.com,user@company.com,2026-03-02,Quick note,hey Rejected.,0
synthetic_785,internal@company.com,user@company.com,2026-03-02,Quick note,yo Approved.,0
synthetic_786,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_787,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? See you later.,0
synthetic_788,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_789,internal@company.com,user@company.com,2026-03-02,Quick note,hello Let's catch up later.,0
synthetic_790,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Wait for my signal.,0
synthetic_791,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_792,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_793,internal@company.com,user@company.com,2026-03-02,Quick note,hey Approved.,0
synthetic_794,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can you send me the doc?,0
synthetic_795,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Meeting at 5pm in the conference room.,0
synthetic_796,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can we talk?,0
synthetic_797,internal@company.com,user@company.com,2026-03-02,Quick note,hi there I'll be there in 10 minutes.,0
synthetic_798,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Thanks for the update.,0
synthetic_799,internal@company.com,user@company.com,2026-03-02,Quick note,yo See you later.,0
synthetic_800,internal@company.com,user@company.com,2026-03-02,Quick note,yo Are you coming to the meeting?,0
synthetic_801,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_802,internal@company.com,user@company.com,2026-03-02,Quick note,hey Approved.,0
synthetic_803,internal@company.com,user@company.com,2026-03-02,Quick note,"hey what's up? Got it, thanks!",0
synthetic_804,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Please review this.,0
synthetic_805,internal@company.com,user@company.com,2026-03-02,Quick note,hello Let's catch up later.,0
synthetic_806,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Lunch?,0
synthetic_807,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Thanks for the update.,0
synthetic_808,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can we talk?,0
synthetic_809,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_810,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Meeting at 5pm in the conference room.,0
synthetic_811,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Wait for my signal.,0
synthetic_812,internal@company.com,user@company.com,2026-03-02,Quick note,hey Wait for my signal.,0
synthetic_813,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_814,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Are you coming to the meeting?,0
synthetic_815,internal@company.com,user@company.com,2026-03-02,Quick note,hey Lunch?,0
synthetic_816,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_817,internal@company.com,user@company.com,2026-03-02,Quick note,hey Rejected.,0
synthetic_818,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Thanks for the update.,0
synthetic_819,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Please review this.,0
synthetic_820,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_821,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? I'll be there in 10 minutes.,0
synthetic_822,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Wait for my signal.,0
synthetic_823,internal@company.com,user@company.com,2026-03-02,Quick note,yo Can you send me the doc?,0
synthetic_824,internal@company.com,user@company.com,2026-03-02,Quick note,hey Are you coming to the meeting?,0
synthetic_825,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_826,internal@company.com,user@company.com,2026-03-02,Quick note,hey See you later.,0
synthetic_827,internal@company.com,user@company.com,2026-03-02,Quick note,hey See you later.,0
synthetic_828,internal@company.com,user@company.com,2026-03-02,Quick note,yo Wait for my signal.,0
synthetic_829,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_830,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_831,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can you send me the doc?,0
synthetic_832,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Lunch?,0
synthetic_833,internal@company.com,user@company.com,2026-03-02,Quick note,"good morning Got it, thanks!",0
synthetic_834,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_835,internal@company.com,user@company.com,2026-03-02,Quick note,"hey Got it, thanks!",0
synthetic_836,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Can you send me the doc?,0
synthetic_837,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Meeting at 5pm in the conference room.,0
synthetic_838,internal@company.com,user@company.com,2026-03-02,Quick note,"hey what's up? Got it, thanks!",0
synthetic_839,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Approved.,0
synthetic_840,internal@company.com,user@company.com,2026-03-02,Quick note,hello I'll be there in 10 minutes.,0
synthetic_841,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_842,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Are you coming to the meeting?,0
synthetic_843,internal@company.com,user@company.com,2026-03-02,Quick note,yo Let's catch up later.,0
synthetic_844,internal@company.com,user@company.com,2026-03-02,Quick note,yo I'll be there in 10 minutes.,0
synthetic_845,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Wait for my signal.,0
synthetic_846,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can we talk?,0
synthetic_847,internal@company.com,user@company.com,2026-03-02,Quick note,hey Are you coming to the meeting?,0
synthetic_848,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_849,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can we talk?,0
synthetic_850,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Let's catch up later.,0
synthetic_851,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Wait for my signal.,0
synthetic_852,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Approved.,0
synthetic_853,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Let's catch up later.,0
synthetic_854,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_855,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can you send me the doc?,0
synthetic_856,internal@company.com,user@company.com,2026-03-02,Quick note,"hello Got it, thanks!",0
synthetic_857,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Are you coming to the meeting?,0
synthetic_858,internal@company.com,user@company.com,2026-03-02,Quick note,good morning See you later.,0
synthetic_859,internal@company.com,user@company.com,2026-03-02,Quick note,hey Are you coming to the meeting?,0
synthetic_860,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_861,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Are you coming to the meeting?,0
synthetic_862,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can we talk?,0
synthetic_863,internal@company.com,user@company.com,2026-03-02,Quick note,good morning I'll be there in 10 minutes.,0
synthetic_864,internal@company.com,user@company.com,2026-03-02,Quick note,yo Thanks for the update.,0
synthetic_865,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Thanks for the update.,0
synthetic_866,internal@company.com,user@company.com,2026-03-02,Quick note,yo Wait for my signal.,0
synthetic_867,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Can you send me the doc?,0
synthetic_868,internal@company.com,user@company.com,2026-03-02,Quick note,"hi there Got it, thanks!",0
synthetic_869,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_870,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_871,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_872,internal@company.com,user@company.com,2026-03-02,Quick note,yo I'll be there in 10 minutes.,0
synthetic_873,internal@company.com,user@company.com,2026-03-02,Quick note,hey Meeting at 5pm in the conference room.,0
synthetic_874,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Are you coming to the meeting?,0
synthetic_875,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can we talk?,0
synthetic_876,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Wait for my signal.,0
synthetic_877,internal@company.com,user@company.com,2026-03-02,Quick note,hello Wait for my signal.,0
synthetic_878,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Please review this.,0
synthetic_879,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Meeting at 5pm in the conference room.,0
synthetic_880,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Rejected.,0
synthetic_881,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Thanks for the update.,0
synthetic_882,internal@company.com,user@company.com,2026-03-02,Quick note,good morning See you later.,0
synthetic_883,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Let's catch up later.,0
synthetic_884,internal@company.com,user@company.com,2026-03-02,Quick note,hey Can you send me the doc?,0
synthetic_885,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Can we talk?,0
synthetic_886,internal@company.com,user@company.com,2026-03-02,Quick note,hello Please review this.,0
synthetic_887,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_888,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Approved.,0
synthetic_889,internal@company.com,user@company.com,2026-03-02,Quick note,hey Let's catch up later.,0
synthetic_890,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Approved.,0
synthetic_891,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? Wait for my signal.,0
synthetic_892,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? I'll be there in 10 minutes.,0
synthetic_893,internal@company.com,user@company.com,2026-03-02,Quick note,yo See you later.,0
synthetic_894,internal@company.com,user@company.com,2026-03-02,Quick note,hello Are you coming to the meeting?,0
synthetic_895,internal@company.com,user@company.com,2026-03-02,Quick note,hello I'll be there in 10 minutes.,0
synthetic_896,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Can you send me the doc?,0
synthetic_897,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Let's catch up later.,0
synthetic_898,internal@company.com,user@company.com,2026-03-02,Quick note,hello Can we talk?,0
synthetic_899,internal@company.com,user@company.com,2026-03-02,Quick note,yo Rejected.,0
synthetic_900,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_901,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Wait for my signal.,0
synthetic_902,internal@company.com,user@company.com,2026-03-02,Quick note,hey what's up? See you later.,0
synthetic_903,internal@company.com,user@company.com,2026-03-02,Quick note,good morning Lunch?,0
synthetic_904,internal@company.com,user@company.com,2026-03-02,Quick note,hi there Wait for my signal.,0
synthetic_905,internal@company.com,user@company.com,2026-03-02,Quick note,how's it going? Meeting at 5pm in the conference room.,0
